"","game_id","play_id","koe","kicker_player_id","kicker_player_name","pred_class","pred_prob","fg_made"
"4409","2003_12_JAX_NYJ",2789,0.392478496835041,"00-0001759","D.Brien","TRUE",0.86917383438832,TRUE
"4410","2003_12_NE_HOU",586,0.078018229250806,"00-0001980","K.Brown","TRUE",0.973993923583065,TRUE
"4411","2003_12_NE_HOU",1214,0.0947149408833892,"32013030-2d30-3031-3639-3139bbb7103e","A.Vinatieri","TRUE",0.96842835303887,TRUE
"4412","2003_12_NE_HOU",1769,-2.54681816119772,"32013030-2d30-3031-3639-3139bbb7103e","A.Vinatieri","TRUE",0.848939387065906,FALSE
"4413","2003_12_NE_HOU",2626,0.267150958540367,"32013030-2d30-3031-3639-3139bbb7103e","A.Vinatieri","TRUE",0.910949680486544,TRUE
"4414","2003_12_NE_HOU",3287,0.243832258891979,"00-0001980","K.Brown","TRUE",0.91872258036934,TRUE
"4415","2003_12_NE_HOU",3823,-2.58390250223287,"32013030-2d30-3031-3639-3139bbb7103e","A.Vinatieri","TRUE",0.861300834077623,FALSE
"4416","2003_12_NE_HOU",4509,0.184610847977609,"32013030-2d30-3031-3639-3139bbb7103e","A.Vinatieri","TRUE",0.93846305067413,TRUE
"4417","2003_12_NO_PHI",214,0.415833111886133,"32013030-2d30-3030-3031-3038742ce8f8","D.Akers","TRUE",0.861388962704622,TRUE
"4418","2003_12_NO_PHI",1991,0.628607822616704,"32013030-2d30-3030-3031-3038742ce8f8","D.Akers","TRUE",0.790464059127765,TRUE
"4419","2003_12_NO_PHI",2272,0.679650185297759,"32013030-2d30-3030-3031-3038742ce8f8","D.Akers","TRUE",0.77344993823408,TRUE
"4420","2003_12_NO_PHI",2955,-2.15025492055295,"00-0002655","J.Carney","TRUE",0.716751640184316,FALSE
"4421","2003_12_NO_PHI",3286,0.319681945918754,"32013030-2d30-3030-3031-3038742ce8f8","D.Akers","TRUE",0.893439351360415,TRUE
"4422","2003_12_NYG_TB",1385,0.221252499208672,"32013030-2d30-3032-3035-373844bb2525","M.Bryant","TRUE",0.926249166930442,TRUE
"4423","2003_12_NYG_TB",2364,0.221252499208672,"32013030-2d30-3032-3035-373844bb2525","M.Bryant","TRUE",0.926249166930442,TRUE
"4424","2003_12_NYG_TB",2609,0.0942112866748874,"00-0006223","M.Gramatica","TRUE",0.968596237775038,TRUE
"4425","2003_12_OAK_KC",2324,0.79627319029325,"00-0000282","M.Andersen","TRUE",0.734575603235583,TRUE
"4426","2003_12_OAK_KC",3543,0.685065249281219,"32013030-2d30-3031-3936-3436cd59f424","S.Janikowski","TRUE",0.77164491690626,TRUE
"4427","2003_12_OAK_KC",3812,0.419526270064795,"00-0000282","M.Andersen","TRUE",0.860157909978402,TRUE
"4428","2003_12_PIT_CLE",353,0.196257604398408,"32013030-2d30-3030-3430-3931f3af5642","P.Dawson","TRUE",0.934580798533864,TRUE
"4429","2003_12_PIT_CLE",919,0.283480695880262,"32013030-2d30-3030-3430-3931f3af5642","P.Dawson","TRUE",0.905506434706579,TRUE
"4430","2003_12_PIT_CLE",1690,-2.10945042208286,"00-0020737","J.Reed","TRUE",0.703150140694285,FALSE
"4431","2003_12_PIT_CLE",1862,0.134542663612912,"00-0020737","J.Reed","TRUE",0.955152445462363,TRUE
"4432","2003_12_PIT_CLE",3281,0.954302065142055,"00-0020737","J.Reed","TRUE",0.681899311619315,TRUE
"4433","2003_12_SEA_BAL",1121,0.866609238691575,"32013030-2d30-3032-3139-3430674c3aa3","J.Brown","TRUE",0.711130253769475,TRUE
"4434","2003_12_SEA_BAL",1614,0.107043653913157,"00-0015784","M.Stover","TRUE",0.964318782028948,TRUE
"4435","2003_12_SEA_BAL",2590,0.929402988951139,"32013030-2d30-3032-3139-3430674c3aa3","J.Brown","TRUE",0.690199003682954,TRUE
"4436","2003_12_SEA_BAL",4505,0.593434404291375,"00-0015784","M.Stover","TRUE",0.802188531902875,TRUE
"4437","2003_12_SEA_BAL",5009,0.69422850038147,"00-0015784","M.Stover","TRUE",0.768590499872843,TRUE
"4438","2003_12_SF_GB",696,-2.78897892206104,"00-0012875","T.Peterson","TRUE",0.929659640687013,FALSE
"4439","2003_12_SF_GB",1506,0.144903567081277,"00-0012875","T.Peterson","TRUE",0.951698810972908,TRUE
"4440","2003_12_SF_GB",1743,0.511039416823115,"32013030-2d30-3031-3030-3732c2acb990","R.Longwell","TRUE",0.829653527725628,TRUE
"4441","2003_12_SF_GB",1901,-1.85681524304188,"32013030-2d30-3031-3030-3732c2acb990","R.Longwell","TRUE",0.618938414347293,FALSE
"4442","2003_12_SF_GB",3007,0.470094437578102,"32013030-2d30-3031-3030-3732c2acb990","R.Longwell","TRUE",0.843301854140633,TRUE
"4443","2003_12_STL_ARI",1437,0.11476300672183,"32013030-2d30-3031-3936-373642253162","N.Rackers","TRUE",0.961745664426057,TRUE
"4444","2003_12_STL_ARI",1919,0.222231452399152,"00-0017693","J.Wilkins","TRUE",0.925922849200283,TRUE
"4445","2003_12_STL_ARI",3479,0.18448304588608,"32013030-2d30-3031-3936-373642253162","N.Rackers","TRUE",0.938505651371307,TRUE
"4446","2003_12_STL_ARI",4088,0.138949535474726,"00-0017693","J.Wilkins","TRUE",0.953683488175091,TRUE
"4447","2003_12_STL_ARI",4302,1.11219050696541,"00-0017693","J.Wilkins","TRUE",0.629269831011531,TRUE
"4448","2003_12_TEN_ATL",1898,-2.42924316069918,"00-0000313","G.Anderson","TRUE",0.809747720233062,FALSE
"4449","2003_12_TEN_ATL",2238,0.408432547055439,"32013030-2d30-3031-3937-37304370e41f","J.Feely","TRUE",0.863855817648187,TRUE
"4450","2003_12_TEN_ATL",3102,0.0763969185639981,"00-0000313","G.Anderson","TRUE",0.974534360478667,TRUE
"4451","2003_12_WAS_MIA",465,0.182712505577011,"00-0006662","J.Hall","TRUE",0.93909583147433,TRUE
"4452","2003_12_WAS_MIA",790,0.241377156249903,"00-0006662","J.Hall","TRUE",0.919540947916699,TRUE
"4453","2003_12_WAS_MIA",1811,1.17556028493291,"32013030-2d30-3031-3033-3733ae8cef2a","O.Mare","TRUE",0.608146571689031,TRUE
"4454","2003_12_WAS_MIA",2677,0.103209741922554,"00-0006662","J.Hall","TRUE",0.965596752692482,TRUE
"4455","2003_13_ARI_CHI",631,0.302592798833976,"32013030-2d30-3031-3936-373642253162","N.Rackers","TRUE",0.899135733722008,TRUE
"4456","2003_13_ARI_CHI",897,-2.18708564087482,"00-0019490","P.Edinger","TRUE",0.729028546958272,FALSE
"4457","2003_13_ARI_CHI",2892,-2.24487923780639,"00-0019490","P.Edinger","TRUE",0.748293079268798,FALSE
"4458","2003_13_ATL_HOU",1401,0.552616259961082,"00-0001980","K.Brown","TRUE",0.815794580012973,TRUE
"4459","2003_13_ATL_HOU",1813,-1.92984891461952,"32013030-2d30-3031-3937-37304370e41f","J.Feely","TRUE",0.64328297153984,FALSE
"4460","2003_13_ATL_HOU",2010,-1.7161001501267,"00-0001980","K.Brown","TRUE",0.572033383375567,FALSE
"4461","2003_13_ATL_HOU",2955,0.361640948347082,"32013030-2d30-3031-3937-37304370e41f","J.Feely","TRUE",0.879453017217639,TRUE
"4462","2003_13_ATL_HOU",3612,0.648345218591225,"32013030-2d30-3031-3937-37304370e41f","J.Feely","TRUE",0.783884927136258,TRUE
"4463","2003_13_BUF_NYG",1318,0.178722260722544,"32013030-2d30-3031-3933-313071fe069e","R.Lindell","TRUE",0.940425913092485,TRUE
"4464","2003_13_BUF_NYG",3491,-1.76944047869572,"32013030-2d30-3031-3933-313071fe069e","R.Lindell","TRUE",0.589813492898575,FALSE
